customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag
C101216,Female,0,Yes,Yes,51,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.19,4034.29,No,0
C101217,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,34.52,497.2,Yes,1
C101218,Male,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,51.85,3757.75,Yes,1
C101219,Male,0,Yes,Yes,67,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,44.94,2995.26,No,0
C101220,Male,0,Yes,No,27,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,39.11,1074.0,No,0
C101221,Female,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,94.86,6668.83,Yes,1
C101222,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,90.69,812.1,Yes,1
C101223,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,65.06,3596.68,Yes,1
C101224,Male,0,No,Yes,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,53.61,3451.53,Yes,1
C101225,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.79,4445.48,Yes,1
C101226,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,120.54,1491.4,Yes,1
C101227,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,99.74,1487.62,Yes,1
C101228,Female,0,No,No,53,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,73.28,3994.68,No,0
C101229,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,97.66,4114.05,Yes,1
C101230,Male,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,99.04,4046.29,Yes,1
C101231,Female,0,No,No,21,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,74.58,1584.82,No,0
C101232,Male,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,74.55,4953.56,Yes,1
C101233,Male,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.16,891.84,No,0
C101234,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,94.86,6131.44,No,0
C101235,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,64.94,2411.21,Yes,1
C101236,Male,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,40.62,638.72,No,0
C101237,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,41.66,597.39,No,0
C101238,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,68.79,3670.28,No,0
C101239,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,41.64,1019.09,No,0
C101240,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,151.59,2590.59,No,0
C101241,Female,0,Yes,Yes,22,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,84.63,1945.33,No,0
C101242,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,55.19,524.28,No,0
C101243,Male,1,No,No,38,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.52,2891.4,No,0
C101244,Male,1,Yes,No,67,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,92.07,6149.27,No,0
C101245,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,76.53,1907.81,No,0
C101246,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,41.19,2513.36,No,0
C101247,Female,0,Yes,No,29,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.7,1971.47,No,0
C101248,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.81,2776.13,Yes,1
C101249,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,56.36,3442.57,Yes,1
C101250,Male,0,Yes,No,50,No,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,45.14,2257.46,Yes,1
C101251,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,96.27,758.33,No,0
C101252,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer,84.13,66.26,No,0
C101253,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.9,327.94,Yes,1
C101254,Male,1,Yes,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,18.0,1004.74,No,0
C101255,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,58.04,3920.65,Yes,1
C101256,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,107.5,5453.4,Yes,1
C101257,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,81.79,270.14,Yes,1
C101258,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,35.09,2007.17,Yes,1
C101259,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,120.01,7995.77,Yes,1
C101260,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,18.0,118.33,No,0
C101261,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,73.83,1581.65,Yes,1
C101262,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,121.47,3189.57,No,0
C101263,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,22.96,285.57,Yes,1
C101264,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,55.71,3358.01,No,0
C101265,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,27.82,1314.98,No,0
C101266,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,112.35,994.69,Yes,1
C101267,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,45.43,195.2,Yes,1
C101268,Male,0,No,No,61,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,99.83,6040.51,No,0
C101269,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,111.67,500.33,Yes,1
C101270,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.45,2192.78,Yes,1
C101271,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,25.13,1561.58,Yes,1
C101272,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,84.37,4566.15,No,0
C101273,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.27,5405.56,No,0
C101274,Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,67.88,4324.88,No,0
C101275,Female,0,No,No,58,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,70.77,4062.82,No,0
C101276,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,114.4,5709.1,Yes,1
C101277,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,62.8,3146.64,No,0
C101278,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,111.29,311.94,Yes,1
C101279,Female,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,52.71,2454.38,Yes,1
C101280,Female,0,Yes,No,31,No,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,141.93,4388.4,Yes,1
C101281,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.45,2189.83,Yes,1
C101282,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,105.52,5334.74,No,0
C101283,Male,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,41.01,1399.5,Yes,1
C101284,Male,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,93.6,3256.28,Yes,1
C101285,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,69.77,4824.45,No,0
C101286,Female,1,No,No,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,78.34,3269.44,Yes,1
C101287,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.97,1282.77,Yes,1
C101288,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,77.38,4378.25,No,0
C101289,Male,0,No,No,52,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,74.73,3897.4,Yes,1
C101290,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,18.0,233.21,No,0
C101291,Male,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,111.36,4492.62,Yes,1
C101292,Female,0,No,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,115.87,5336.38,Yes,1
C101293,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,66.8,3641.61,No,0
C101294,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,86.71,4653.15,Yes,1
C101295,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.98,2084.37,Yes,1
C101296,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,88.04,5355.9,Yes,1
C101297,Male,0,Yes,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,54.05,3181.35,Yes,1
C101298,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,33.97,2201.36,Yes,1
C101299,Female,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,89.03,5873.31,Yes,1
C101300,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,74.17,2162.26,Yes,1
C101301,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,69.84,1268.21,No,0
C101302,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,47.15,1198.63,Yes,1
C101303,Female,0,No,No,18,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.77,1142.3,Yes,1
C101304,Female,1,No,No,54,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,80.1,4339.1,No,0
C101305,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.17,3469.82,No,0
C101306,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,70.98,362.73,Yes,1
C101307,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,69.07,17.0,Yes,1
C101308,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,89.72,622.95,Yes,1
C101309,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.91,1319.33,Yes,1
C101310,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,59.32,1455.3,Yes,1
C101311,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.94,1646.55,Yes,1
C101312,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.67,4039.57,Yes,1
C101313,Male,0,No,Yes,63,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,45.7,2808.62,Yes,1
C101314,Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,98.18,922.16,Yes,1
C101315,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.66,3110.35,Yes,1
C101316,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card,52.71,609.99,Yes,1
C101317,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.0,1445.9,Yes,1
C101318,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,77.53,5479.24,No,0
C101319,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,31.92,503.15,Yes,1
C101320,Female,1,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,67.21,4073.3,No,0
C101321,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,66.51,606.04,No,0
C101322,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,54.34,1651.61,Yes,1
C101323,Female,0,No,No,59,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,76.57,4428.04,Yes,1
C101324,Male,0,No,Yes,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.11,3839.41,No,0
C101325,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,78.54,1248.49,Yes,1
C101326,Male,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.65,2697.37,No,0
C101327,Male,0,No,No,36,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,47.69,1734.13,Yes,1
C101328,Female,0,Yes,No,61,No,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,77.67,4651.93,No,0
C101329,Male,0,No,Yes,71,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,94.21,6710.8,Yes,1
C101330,Female,0,Yes,Yes,28,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,155.7,4315.74,Yes,1
C101331,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,59.79,1813.97,Yes,1
C101332,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,93.17,928.79,Yes,1
C101333,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,56.66,297.14,No,0
C101334,Female,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,92.69,3112.58,No,0
C101335,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,109.06,3402.58,Yes,1
C101336,Male,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,73.86,1246.76,No,0
C101337,Female,0,No,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.34,3277.04,Yes,1
C101338,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.35,1071.88,Yes,1
C101339,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,70.33,4432.93,Yes,1
C101340,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,57.19,116.13,Yes,1
C101341,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,59.48,3793.57,No,0
C101342,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,30.32,945.2,No,0
C101343,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,101.13,983.7,Yes,1
C101344,Male,1,No,No,6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,126.14,803.46,Yes,1
C101345,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,27.71,1413.15,No,0
C101346,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.14,3631.64,No,0
C101347,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,68.67,1958.04,Yes,1
C101348,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,50.8,575.69,No,0
C101349,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.3,1271.68,No,0
C101350,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer,45.91,2187.28,Yes,1
C101351,Female,1,No,No,25,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,77.03,1854.26,No,0
C101352,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,61.19,712.72,Yes,1
C101353,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.69,1136.64,Yes,1
C101354,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,105.3,4289.67,Yes,1
C101355,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card,18.0,1134.92,Yes,1
C101356,Female,1,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,52.97,3068.57,Yes,1
C101357,Male,0,No,No,53,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,18.0,955.92,No,0
C101358,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.93,2403.46,No,0
C101359,Male,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,55.15,320.89,No,0
C101360,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.35,1638.29,Yes,1
C101361,Female,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,78.48,1070.39,No,0
C101362,Male,0,No,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.35,5711.17,Yes,1
C101363,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,105.48,2510.75,No,0
C101364,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,157.92,9146.27,No,0
C101365,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,52.92,252.88,Yes,1
C101366,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,49.76,2572.62,No,0
C101367,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card,70.14,1415.51,Yes,1
C101368,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.61,5093.61,Yes,1
C101369,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,122.0,3734.87,Yes,1
C101370,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,85.65,4465.54,Yes,1
C101371,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,41.67,2454.16,Yes,1
C101372,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,39.98,2701.42,No,0
C101373,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,90.44,5524.14,No,0
C101374,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,63.77,237.35,Yes,1
C101375,Male,0,No,Yes,17,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,112.48,1872.09,Yes,1
C101376,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.46,4660.93,No,0
C101377,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,38.66,883.15,Yes,1
C101378,Female,0,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,34.72,2295.8,No,0
C101379,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,815.09,Yes,1
C101380,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,59.75,3634.97,Yes,1
C101381,Female,1,Yes,No,53,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,104.18,5486.31,No,0
C101382,Male,1,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,80.18,1140.39,No,0
C101383,Female,0,No,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,79.59,5407.2,Yes,1
C101384,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,33.12,123.38,Yes,1
C101385,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.68,2036.97,No,0
C101386,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,68.59,2457.86,No,0
C101387,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,18.0,-14.92,Yes,1
C101388,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.69,5516.26,Yes,1
C101389,Male,0,Yes,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,95.61,3235.77,No,0
C101390,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,54.12,2749.9,Yes,1
C101391,Female,0,No,No,27,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,108.06,2859.5,No,0
C101392,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,106.74,1822.21,Yes,1
C101393,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.71,2974.48,Yes,1
C101394,Male,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,68.18,2161.41,Yes,1
C101395,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,99.87,6110.91,Yes,1
C101396,Male,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,25.3,634.17,No,0
C101397,Male,0,Yes,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,72.25,3348.18,No,0
C101398,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.67,1767.93,No,0
C101399,Male,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card,50.12,805.48,No,0
C101400,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,83.5,3183.02,Yes,1
C101401,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,45.87,270.04,Yes,1
C101402,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,24.09,1359.79,No,0
C101403,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,136.61,1060.6,Yes,1
C101404,Female,0,No,Yes,55,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.87,2882.82,Yes,1
