customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C101165,Female,1,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,56.18,3382.59,No
C101166,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,19.08,231.04,No
C101167,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,64.74,3949.62,Yes
C101168,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,68.92,35.87,Yes
C101169,Male,0,Yes,Yes,50,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.81,3368.54,Yes
C101170,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.96,2708.16,Yes
C101171,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,67.6,461.87,Yes
C101172,Male,0,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,74.86,4884.21,Yes
C101173,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.85,258.75,Yes
C101174,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.05,2873.15,Yes
C101175,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,60.61,1272.36,Yes
C101176,Male,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.75,4365.47,Yes
C101177,Female,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,77.68,3961.38,Yes
C101178,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.27,139.64,Yes
C101179,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,44.41,1999.37,No
C101180,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card,58.65,1146.8,Yes
C101181,Female,0,No,Yes,55,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.61,4453.64,Yes
C101182,Female,0,No,Yes,65,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card,91.65,5938.68,Yes
C101183,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,97.96,5664.98,No
C101184,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,44.56,228.37,No
C101185,Female,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,127.75,6053.25,Yes
C101186,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card,48.79,729.45,No
C101187,Male,0,No,Yes,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,63.19,1052.82,Yes
C101188,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,105.7,3435.07,Yes
C101189,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card,20.0,634.52,Yes
C101190,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.92,1825.81,No
C101191,Male,1,No,No,65,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,61.36,4017.41,Yes
C101192,Male,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,28.15,1701.93,No
C101193,Female,0,No,No,40,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,28.59,1132.8,No
C101194,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,103.67,5903.01,Yes
C101195,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,85.48,782.05,No
C101196,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,98.45,1323.24,No
C101197,Male,1,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card,38.81,1606.41,No
C101198,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,78.63,4376.65,Yes
C101199,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,137.73,2229.39,Yes
C101200,Male,1,No,No,59,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,62.89,3690.62,No
C101201,Female,0,Yes,No,8,No,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,71.51,634.72,No
C101202,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,70.33,2381.08,Yes
C101203,Female,0,No,No,35,No,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,66.72,2362.37,No
C101204,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,46.62,2206.79,No
C101205,Female,1,No,No,50,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.32,3589.05,Yes
C101206,Male,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,118.83,8251.93,No
C101207,Female,1,No,No,67,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,68.49,4498.94,Yes
C101208,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,106.63,2347.56,Yes
C101209,Male,1,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,155.69,804.4,Yes
C101210,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,45.59,1236.22,Yes
C101211,Female,0,No,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.21,265.68,Yes
C101212,Female,0,No,No,51,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,35.07,1809.98,Yes
C101213,Female,1,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.78,3893.91,Yes
C101214,Female,0,No,No,62,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,144.85,9018.18,Yes
C101215,Male,0,No,No,64,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,89.41,5608.19,Yes
C101216,Female,0,Yes,Yes,51,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.19,4034.29,No
C101217,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,34.52,497.2,Yes
C101218,Male,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,51.85,3757.75,Yes
C101219,Male,0,Yes,Yes,67,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,44.94,2995.26,No
C101220,Male,0,Yes,No,27,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,39.11,1074.0,No
C101221,Female,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,94.86,6668.83,Yes
C101222,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,90.69,812.1,Yes
C101223,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,65.06,3596.68,Yes
C101224,Male,0,No,Yes,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,53.61,3451.53,Yes
C101225,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.79,4445.48,Yes
C101226,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,120.54,1491.4,Yes
C101227,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,99.74,1487.62,Yes
C101228,Female,0,No,No,53,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,73.28,3994.68,No
C101229,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,97.66,4114.05,Yes
C101230,Male,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,99.04,4046.29,Yes
C101231,Female,0,No,No,21,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,74.58,1584.82,No
C101232,Male,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,74.55,4953.56,Yes
C101233,Male,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.16,891.84,No
C101234,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,94.86,6131.44,No
C101235,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,64.94,2411.21,Yes
C101236,Male,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,40.62,638.72,No
C101237,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,41.66,597.39,No
C101238,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,68.79,3670.28,No
C101239,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,41.64,1019.09,No
C101240,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,151.59,2590.59,No
C101241,Female,0,Yes,Yes,22,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,84.63,1945.33,No
C101242,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,55.19,524.28,No
C101243,Male,1,No,No,38,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.52,2891.4,No
C101244,Male,1,Yes,No,67,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,92.07,6149.27,No
C101245,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,76.53,1907.81,No
C101246,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,41.19,2513.36,No
C101247,Female,0,Yes,No,29,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.7,1971.47,No
C101248,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.81,2776.13,Yes
C101249,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,56.36,3442.57,Yes
C101250,Male,0,Yes,No,50,No,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,45.14,2257.46,Yes
C101251,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,96.27,758.33,No
C101252,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer,84.13,66.26,No
C101253,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.9,327.94,Yes
C101254,Male,1,Yes,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,18.0,1004.74,No
C101255,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,58.04,3920.65,Yes
C101256,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,107.5,5453.4,Yes
C101257,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,81.79,270.14,Yes
C101258,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,35.09,2007.17,Yes
C101259,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,120.01,7995.77,Yes
C101260,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,18.0,118.33,No
C101261,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,73.83,1581.65,Yes
C101262,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,121.47,3189.57,No
C101263,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,22.96,285.57,Yes
C101264,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,55.71,3358.01,No
C101265,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,27.82,1314.98,No
C101266,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,112.35,994.69,Yes
C101267,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,45.43,195.2,Yes
C101268,Male,0,No,No,61,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,99.83,6040.51,No
C101269,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,111.67,500.33,Yes
C101270,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.45,2192.78,Yes
C101271,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,25.13,1561.58,Yes
C101272,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,84.37,4566.15,No
C101273,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.27,5405.56,No
C101274,Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,67.88,4324.88,No
C101275,Female,0,No,No,58,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,70.77,4062.82,No
C101276,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,114.4,5709.1,Yes
C101277,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,62.8,3146.64,No
C101278,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,111.29,311.94,Yes
C101279,Female,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,52.71,2454.38,Yes
C101280,Female,0,Yes,No,31,No,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,141.93,4388.4,Yes
C101281,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.45,2189.83,Yes
C101282,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,105.52,5334.74,No
C101283,Male,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,41.01,1399.5,Yes
C101284,Male,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,93.6,3256.28,Yes
C101285,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,69.77,4824.45,No
C101286,Female,1,No,No,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,78.34,3269.44,Yes
C101287,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.97,1282.77,Yes
C101288,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,77.38,4378.25,No
C101289,Male,0,No,No,52,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,74.73,3897.4,Yes
C101290,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,18.0,233.21,No
C101291,Male,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,111.36,4492.62,Yes
C101292,Female,0,No,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,115.87,5336.38,Yes
C101293,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,66.8,3641.61,No
C101294,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,86.71,4653.15,Yes
C101295,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.98,2084.37,Yes
C101296,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,88.04,5355.9,Yes
C101297,Male,0,Yes,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,54.05,3181.35,Yes
C101298,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,33.97,2201.36,Yes
C101299,Female,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,89.03,5873.31,Yes
C101300,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,74.17,2162.26,Yes
C101301,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,69.84,1268.21,No
C101302,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,47.15,1198.63,Yes
C101303,Female,0,No,No,18,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.77,1142.3,Yes
C101304,Female,1,No,No,54,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,80.1,4339.1,No
C101305,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.17,3469.82,No
C101306,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,70.98,362.73,Yes
C101307,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,69.07,17.0,Yes
C101308,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,89.72,622.95,Yes
C101309,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.91,1319.33,Yes
C101310,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,59.32,1455.3,Yes
C101311,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.94,1646.55,Yes
C101312,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.67,4039.57,Yes
C101313,Male,0,No,Yes,63,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,45.7,2808.62,Yes
C101314,Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,98.18,922.16,Yes
C101315,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.66,3110.35,Yes
C101316,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card,52.71,609.99,Yes
C101317,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.0,1445.9,Yes
C101318,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,77.53,5479.24,No
C101319,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,31.92,503.15,Yes
C101320,Female,1,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,67.21,4073.3,No
C101321,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,66.51,606.04,No
C101322,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,54.34,1651.61,Yes
C101323,Female,0,No,No,59,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,76.57,4428.04,Yes
C101324,Male,0,No,Yes,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.11,3839.41,No
C101325,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,78.54,1248.49,Yes
C101326,Male,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.65,2697.37,No
C101327,Male,0,No,No,36,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,47.69,1734.13,Yes
C101328,Female,0,Yes,No,61,No,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,77.67,4651.93,No
C101329,Male,0,No,Yes,71,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,94.21,6710.8,Yes
C101330,Female,0,Yes,Yes,28,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,155.7,4315.74,Yes
C101331,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,59.79,1813.97,Yes
C101332,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,93.17,928.79,Yes
C101333,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,56.66,297.14,No
C101334,Female,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,92.69,3112.58,No
C101335,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,109.06,3402.58,Yes
C101336,Male,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,73.86,1246.76,No
C101337,Female,0,No,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.34,3277.04,Yes
C101338,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.35,1071.88,Yes
C101339,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,70.33,4432.93,Yes
C101340,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,57.19,116.13,Yes
C101341,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,59.48,3793.57,No
C101342,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,30.32,945.2,No
C101343,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,101.13,983.7,Yes
C101344,Male,1,No,No,6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,126.14,803.46,Yes
C101345,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,27.71,1413.15,No
C101346,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.14,3631.64,No
C101347,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,68.67,1958.04,Yes
C101348,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,50.8,575.69,No
C101349,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.3,1271.68,No
C101350,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer,45.91,2187.28,Yes
C101351,Female,1,No,No,25,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,77.03,1854.26,No
C101352,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,61.19,712.72,Yes
C101353,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.69,1136.64,Yes
C101354,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,105.3,4289.67,Yes
C101355,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card,18.0,1134.92,Yes
C101356,Female,1,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,52.97,3068.57,Yes
C101357,Male,0,No,No,53,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,18.0,955.92,No
